umap2_x,umap2_y,umap3_x,umap3_y,umap3_z,cluster,title,url
4.807244,12.158621,-0.22847189,10.392986,5.699746,5,"Nghệ sĩ vào trường học giảng dạy, giải 'cơn khát' thiếu giáo viên nghệ thuật",https://vietnamnet.vn/nghe-si-vao-truong-hoc-giang-day-giai-con-khat-thieu-giao-vien-nghe-thuat-2429680.html
5.463963,13.297291,-0.18712313,10.782004,6.9561343,5,Các trường đại học phía Bắc công bố điểm chuẩn năm 2025 khi nào?,https://vietnamnet.vn/lich-cong-bo-diem-chuan-cac-truong-dai-hoc-phia-bac-nam-2025-2429694.html
5.432413,12.334585,0.0055759656,10.572685,6.192281,5,Hiệu trưởng nhắn nhủ tân cử nhân: ‘Thành công không phải là phải thật giàu’,https://vietnamnet.vn/hieu-truong-nhan-nhu-tan-cu-nhan-thanh-cong-khong-phai-la-phai-that-giau-2429624.html
5.796097,13.164225,0.021900846,10.491737,7.0314007,5,Điểm chuẩn Trường ĐH Giao thông vận tải năm 2025 sẽ như thế nào?,https://vietnamnet.vn/diem-chuan-truong-dh-giao-thong-van-tai-nam-2025-se-nhu-the-nao-2429449.html
5.6709023,12.316447,0.22398473,10.772588,6.3304625,5,Thủ khoa khối B toàn quốc tiếp tục tốt nghiệp thủ khoa đầu ra Đại học Y Hà Nội,https://vietnamnet.vn/thu-khoa-khoi-b-toan-quoc-tiep-tuc-tot-nghiep-thu-khoa-dau-ra-dai-hoc-y-ha-noi-2429392.html
5.9765053,12.109038,0.5174532,10.945928,6.2992144,5,Ngôi trường chuyên săn huy chương vàng Olympic quốc tế,https://vietnamnet.vn/ngoi-truong-chuyen-san-huy-chuong-vang-olympic-quoc-te-2428924.html
5.251416,12.1918125,-0.078463934,10.466697,5.976228,7,Trường ĐH Khoa học Xã hội và Nhân văn TPHCM bổ nhiệm cùng lúc 2 phó hiệu trưởng,https://vietnamnet.vn/truong-dh-khoa-hoc-xa-hoi-va-nhan-van-tphcm-bo-nhiem-cung-luc-2-pho-hieu-truong-2429434.html
5.463202,13.302768,-0.19512478,10.788386,7.003663,5,Lịch công bố điểm chuẩn đại học năm 2025 mới nhất,https://vietnamnet.vn/lich-cong-bo-diem-chuan-tuyen-sinh-cac-truong-dai-hoc-nam-2025-moi-nhat-2429361.html
5.258619,12.272256,-0.10249223,10.349949,6.0189457,5,TDTU thành lập Trung tâm Đổi mới sáng tạo và Chuyển giao Khoa học công nghệ,https://vietnamnet.vn/tdtu-thanh-lap-trung-tam-doi-moi-sang-tao-va-chuyen-giao-khoa-hoc-cong-nghe-2429337.html
5.784102,13.140157,0.028393582,10.467011,7.0449276,5,Điểm chuẩn nhiều ngành của Trường Đại học Sài Gòn sẽ trên 25,https://vietnamnet.vn/diem-chuan-nhieu-nganh-cua-truong-dai-hoc-sai-gon-se-tren-25-2429232.html
5.8738456,12.888238,0.19704245,10.732932,6.923902,5,Hơn 9.000 thí sinh trượt tốt nghiệp THPT năm 2025,https://vietnamnet.vn/hon-9-000-thi-sinh-truot-tot-nghiep-thpt-nam-2025-2429238.html
4.7110376,12.188215,-0.38257158,10.403438,5.6408944,5,"Sở GD-ĐT được quyền tuyển giáo viên, chủ tịch xã sẽ bổ nhiệm hiệu trưởng",https://vietnamnet.vn/so-gd-dt-duoc-quyen-tuyen-giao-vien-chu-tich-xa-se-bo-nhiem-hieu-truong-2429121.html
5.7763085,13.115577,0.094846115,10.527097,6.9710097,5,Dự kiến điểm chuẩn Học viện Tài chính năm 2025,https://vietnamnet.vn/diem-chuan-hoc-vien-tai-chinh-nam-2025-du-kien-the-nao-2429014.html
1.2335455,12.246856,2.5360281,9.114389,0.097262956,6,CellLENS - hệ thống AI mới phát hiện các nhóm tế bào ẩn,https://vietnamnet.vn/celllens-he-thong-ai-moi-phat-hien-cac-nhom-te-bao-an-2429070.html
5.415492,12.245312,0.0003572271,10.81664,6.2454505,0,"Con thi đạt điểm thấp, gia đình nộp 7,3 tỷ đồng chạy 'suất nội bộ' vào đại học",https://vietnamnet.vn/con-thi-dat-diem-thap-gia-dinh-nop-7-3-ty-dong-chay-suat-noi-bo-vao-dai-hoc-2428377.html
5.3316755,12.840271,-0.15208788,10.390995,6.5423374,5,Học phí ngành Tài chính – Ngân hàng cao nhất lên tới 80 triệu đồng/năm,https://vietnamnet.vn/hoc-phi-nganh-tai-chinh-ngan-hang-cao-nhat-len-toi-80-trieu-dong-nam-2428983.html
4.7001605,12.174106,-0.32289094,10.426132,5.6243544,5,"Nghệ sĩ, nghệ nhân, vận động viên tham gia giáo dục trong nhà trường",https://vietnamnet.vn/nghe-si-nghe-nhan-van-dong-vien-tham-gia-giao-duc-trong-nha-truong-2428971.html
4.845717,12.39187,-0.2685393,10.48686,6.004787,5,Trường THPT công lập ở Đà Nẵng lý giải việc bị BHXH nhắc nợ 474 triệu đồng,https://vietnamnet.vn/truong-thpt-cong-lap-o-da-nang-ly-giai-viec-bi-bhxh-nhac-no-474-trieu-dong-2428937.html
4.7400227,12.119837,-0.234471,10.434176,5.652589,5,"Bộ GD-ĐT hướng dẫn dạy học 2 buổi/ngày, không cố định buổi 1 sáng, buổi 2 chiều",https://vietnamnet.vn/bo-gd-dt-huong-dan-day-hoc-2-buoi-ngay-khong-co-dinh-buoi-1-sang-buoi-2-chieu-2428934.html
4.0233254,10.450951,0.36110663,8.943834,3.6230369,1,Phenikaa University đột phá mô hình & quản trị: tích hợp đại học - doanh nghiệp,https://vietnamnet.vn/phenikaa-university-dot-pha-mo-hinh-quan-tri-tich-hop-dai-hoc-doanh-nghiep-2428838.html
5.342248,12.86932,-0.17374067,10.378517,6.5277624,5,Học phí ngành Kế toán phổ biến khoảng 20-50 triệu đồng/năm,https://vietnamnet.vn/hoc-phi-nganh-ke-toan-pho-bien-khoang-20-50-trieu-dong-nam-2428597.html
-0.9058733,8.15771,-1.0177329,8.263875,-0.2365256,8,Xúc động hình ảnh hàng trăm giáo viên tình nguyện đến vùng lũ dọn dẹp trường lớp,https://vietnamnet.vn/xuc-dong-hinh-anh-hang-tram-giao-vien-tinh-nguyen-den-vung-lu-don-dep-truong-lop-2428759.html
5.7652106,12.979651,0.065023534,10.615132,6.8620505,5,Dự kiến điểm chuẩn Trường Đại học Hà Nội năm 2025,https://vietnamnet.vn/diem-chuan-truong-dai-hoc-ha-noi-nam-2025-du-kien-ra-sao-2428784.html
3.8967707,10.358594,0.40991557,8.796897,3.4444647,1,"AI có thể lỗi thời, nhưng chờ đợi sẽ là sai lầm lớn nhất?",https://vietnamnet.vn/ai-co-the-loi-thoi-nhung-cho-doi-se-la-sai-lam-lon-nhat-2428612.html
5.865878,13.14419,0.097442485,10.552077,7.0334744,5,Trường Đại học Đông Đô công bố điểm sàn xét tuyển đại học chính quy năm 2025,https://vietnamnet.vn/truong-dai-hoc-dong-do-cong-bo-diem-san-xet-tuyen-dai-hoc-chinh-quy-nam-2025-2428741.html
5.9640956,12.107066,0.54953206,10.971726,6.271403,5,Lý do 25 lần Trung Quốc dẫn đầu thế giới về HCV Olympic Toán học,https://vietnamnet.vn/ly-do-25-lan-trung-quoc-dan-dau-the-gioi-ve-hcv-olympic-toan-hoc-2428521.html
5.7604904,13.227164,0.008908389,10.446243,7.0684137,5,"Nghề giáo tiếp tục hấp dẫn, điểm chuẩn nhiều ngành sư phạm sẽ tăng, lên tới 28",https://vietnamnet.vn/nghe-giao-tiep-tuc-hap-dan-diem-chuan-nhieu-nganh-su-pham-se-tang-len-toi-28-2428546.html
5.429112,13.207921,-0.20142995,10.76315,6.8875217,5,Đại học tìm cách ‘lách’ gọi thí sinh nhập học sớm dù Bộ GD-ĐT không cho phép,https://vietnamnet.vn/dai-hoc-tim-cach-lach-goi-thi-sinh-nhap-hoc-som-du-bo-gd-dt-khong-cho-phep-2428652.html
5.5264025,11.995702,0.26971936,10.878739,6.061734,0,Cặp song sinh cùng đạt mức điểm 666 khi thi đại học khiến nhiều người trầm trồ,https://vietnamnet.vn/cap-song-sinh-cung-dat-muc-diem-666-khi-thi-dai-hoc-khien-nhieu-nguoi-tram-tro-2428463.html
5.77207,12.826164,0.16377531,10.611306,6.769123,5,"Thủ khoa tốt nghiệp loại xuất sắc, 4 năm đại học còn 'mang tiền về cho mẹ'",https://vietnamnet.vn/thu-khoa-tot-nghiep-loai-xuat-sac-4-nam-dai-hoc-con-mang-tien-ve-cho-me-2428472.html
5.2145047,12.158647,-0.10933349,10.392837,5.933047,7,PGS.TS Bùi Huy Nhượng: Kinh tế Quốc dân sẽ trong nhóm 5 đại học hàng đầu Việt Nam,https://vietnamnet.vn/pgs-bui-huy-nhuong-kinh-te-quoc-dan-se-trong-nhom-5-dai-hoc-hang-dau-viet-nam-2428477.html
5.7552466,13.153304,0.07686678,10.485456,7.010888,5,Những ngành có điểm chuẩn cao nhất năm 2025 vào 5 trường đại học lớn ở TPHCM,https://vietnamnet.vn/nhung-nganh-co-diem-chuan-cao-nhat-nam-2025-vao-5-truong-dai-hoc-lon-o-tphcm-2428266.html
5.5623803,12.332611,0.09368605,10.547344,6.262082,5,Người đàn ông Hàn Quốc chọn theo học và tốt nghiệp tiến sĩ tại Việt Nam,https://vietnamnet.vn/nguoi-dan-ong-han-quoc-chon-theo-hoc-va-tot-nghiep-tien-si-tai-viet-nam-2428276.html
4.7192063,12.146653,-0.4033228,10.362398,5.5925846,5,Bộ GD-ĐT thông tin việc chỉnh sửa chương trình 4 môn học,https://vietnamnet.vn/bo-gd-dt-thong-tin-viec-chinh-sua-chuong-trinh-4-mon-hoc-2428263.html
5.5929847,12.198961,0.3826569,10.603016,6.134037,5,Nam sinh đỗ 5 đại học danh giá Mỹ tiết lộ mẹ sáng nào cũng dậy từ 4h30 nấu ăn,https://vietnamnet.vn/nam-sinh-do-5-dai-hoc-danh-gia-my-tiet-lo-me-sang-nao-cung-day-tu-4-30-nau-an-2428184.html
5.5657015,12.368171,0.095816806,10.612251,6.275971,5,Hiệu trưởng nhắn nhủ sinh viên: 'Trước khi làm CEO có thể phải bắt đầu từ việc pha trà',https://vietnamnet.vn/hieu-truong-nhan-nhu-sinh-vien-truoc-khi-tot-nghiep-2428199.html
4.6586995,12.132806,-0.39545974,10.401781,5.565382,5,"Từ 1/1/2026, giáo viên mầm non có nguyện vọng sẽ được nghỉ hưu trước 5 năm",https://vietnamnet.vn/tu-1-1-2026-giao-vien-mam-non-co-nguyen-vong-se-duoc-nghi-huu-truoc-5-nam-2428183.html
4.6843505,12.206393,-0.38730755,10.396578,5.6196723,5,"Nhiều công chức giáo dục cấp xã là cử nhân quản lý đất đai, kỹ sư chăn nuôi",https://vietnamnet.vn/thieu-can-bo-quan-ly-giao-duc-cap-xa-co-chuyen-mon-kinh-nghiem-ve-giao-duc-2428142.html
5.486941,12.289506,0.09145891,10.75821,6.2621884,5,"3 lần đỗ trường top 1 rồi bỏ, nam sinh kiếm lời 8,4 tỷ đồng từ kỳ thi đại học",https://vietnamnet.vn/3-lan-do-truong-top-1-roi-bo-nam-sinh-kiem-loi-8-4-ty-dong-tu-ky-thi-dai-hoc-2428093.html
5.676695,12.187085,0.27752423,10.821161,6.2256665,0,Kỳ thủ giành học bổng toàn phần tiến sĩ trước khi tốt nghiệp đại học,https://vietnamnet.vn/ky-thu-gianh-hoc-bong-toan-phan-tien-si-truoc-khi-tot-nghiep-dai-hoc-2428096.html
5.989827,12.073768,0.55261695,10.985992,6.267859,5,Học sinh Việt Nam giành 1 Huy chương Vàng Olympic Tin học quốc tế năm 2025,https://vietnamnet.vn/hoc-sinh-viet-nam-gianh-1-huy-chuong-vang-olympic-tin-hoc-quoc-te-nam-2025-2428105.html
5.001287,12.184066,-0.10902067,10.46716,5.8387513,5,"Người thầy tạo ra drama hào hứng, ‘đừng bắt học sinh uống, hãy làm các em khát’",https://vietnamnet.vn/nguoi-thay-tao-ra-drama-hao-hung-dung-bat-hoc-sinh-uong-hay-lam-cac-em-khat-2428041.html
5.790333,12.282115,0.44179386,10.8129015,6.30995,5,GS Ngô Bảo Châu mong học sinh tiếp cận Toán như niềm vui thay vì 'đau đớn khổ sở',https://vietnamnet.vn/gs-ngo-bao-chau-hoc-sinh-tiep-can-toan-nhu-niem-vui-thay-vi-dau-don-kho-so-2427956.html
5.55385,12.305413,0.23340754,10.643541,6.293861,5,"Chính quyền, doanh nghiệp và cộng đồng cần đặt niềm tin vào người trẻ",https://vietnamnet.vn/chinh-quyen-doanh-nghiep-va-cong-dong-can-dat-niem-tin-vao-nguoi-tre-2427817.html
5.5292764,12.194922,0.17626423,10.854882,6.187062,5,Doanh nhân trẻ 36 tuổi giàu có bỏ lại sự nghiệp để 2 lần thi lại đại học,https://vietnamnet.vn/doanh-nhan-tre-36-tuoi-giau-co-bo-lai-su-nghiep-de-2-lan-thi-lai-dai-hoc-2427357.html
5.8008504,13.096195,0.08455411,10.511551,6.9781075,5,Điểm chuẩn đại học khối ngành kinh tế năm 2025 sẽ ra sao?,https://vietnamnet.vn/diem-chuan-dai-hoc-khoi-nganh-kinh-te-nam-2025-se-ra-sao-2427835.html
5.565791,12.921455,0.19587801,10.497976,6.79093,5,Hàng trăm thí sinh xét tuyển vào ĐH Y Dược TPHCM phải cung cấp minh chứng IELTS,https://vietnamnet.vn/hang-tram-thi-sinh-xet-tuyen-vao-dh-y-duoc-tphcm-phai-cung-cap-minh-chung-ielts-2427874.html
5.3474627,12.442408,0.001682337,10.385684,6.246461,5,GS. Hoàng Xuân Sính: Công thức nhân tài và 2 bài toán đổi mới giáo dục đại học,https://vietnamnet.vn/gs-hoang-xuan-sinh-cong-thuc-nhan-tai-va-2-bai-toan-doi-moi-giao-duc-dai-hoc-2427796.html
5.847307,13.150819,0.17104459,10.636145,6.9924455,5,Dự kiến điểm chuẩn Trường ĐH Công nghiệp Hà Nội năm 2025,https://vietnamnet.vn/du-kien-diem-chuan-truong-dh-cong-nghiep-ha-noi-nam-2025-2427751.html
1.8747307,5.715858,-0.5443285,9.635308,4.214529,7,Thanh niên Việt Nam: Khát vọng cống hiến cho phát triển bền vững,https://vietnamnet.vn/thanh-nien-viet-nam-khat-vong-cong-hien-cho-phat-trien-ben-vung-2427767.html
5.783216,13.225746,0.058668602,10.431613,7.0716004,5,Nhiều ngành của Trường Đại học Bách khoa TPHCM sẽ có điểm chuẩn rất cao,https://vietnamnet.vn/nhieu-nganh-cua-truong-dai-hoc-bach-khoa-tphcm-se-co-diem-chuan-rat-cao-2427729.html
5.0534005,12.288998,0.14237915,10.233336,5.9335437,5,­­Apollo English đạt chứng nhận ‘Nơi làm việc tuyệt vời’,https://vietnamnet.vn/apollo-english-dat-chung-nhan-noi-lam-viec-tuyet-voi-2427720.html
-3.2102523,8.727491,-2.0296922,9.730541,-1.712214,2,"3 nam sinh đi giao hàng mất hút ở vùng Tam Giác Vàng, hé lộ kịch bản lừa đảo xuyên quốc gia",https://vietnamnet.vn/3-nam-sinh-di-giao-hang-mat-hut-o-vung-tam-giac-vang-he-lo-kich-ban-lua-dao-xuyen-quoc-gia-2427448.html
5.1449213,12.183626,-0.10293271,10.216127,5.9332857,5,Bộ GD-ĐT thành lập 13 trung tâm đào tạo xuất sắc và tài năng về công nghệ 4.0,https://vietnamnet.vn/bo-gd-dt-thanh-lap-13-trung-tam-dao-tao-xuat-sac-va-tai-nang-ve-cong-nghe-4-0-2427653.html
0.6612305,4.820222,-0.19321035,7.835343,3.332343,1,"Chăn nuôi bò sữa nguy cơ đổ vỡ: TPHCM mất hơn nửa đàn, Mộc Châu và Ba Vì lao đao",https://vietnamnet.vn/vung-nuoi-bo-sua-o-ba-vi-moc-chau-tren-da-pha-san-khan-thiet-keu-goi-giai-cuu-2433892.html
0.6865813,6.3176317,-0.82127863,8.46295,2.9949672,1,"Hỗ trợ 14 triệu hộ dân lắp điện mặt trời mái nhà, Bộ Công Thương nói cần 42.000 tỷ",https://vietnamnet.vn/ho-tro-dan-lap-dien-mat-troi-mai-nha-bo-cong-thuong-noi-can-42-000-ty-2434202.html
0.52096087,5.091966,-0.7562876,8.063006,3.8615227,1,Ông lớn Việt bán xe điện Trung Quốc bất ngờ ‘đổi vận',https://vietnamnet.vn/ong-lon-viet-ban-xe-dien-trung-quoc-bat-ngo-doi-van-2433837.html
0.2872489,5.115888,-0.7573503,7.9410753,3.8734362,1,Vietlott tìm được vé số trúng độc đắc tiền tỷ,https://vietnamnet.vn/vietlott-tim-duoc-ve-so-trung-doc-dac-3-4-ty-dong-2433787.html
0.3733926,4.9641347,-0.7995399,7.980197,4.0590606,1,"Mắc kẹt với khoản vay hơn 5.800 lượng vàng SJC, DN vẫn chi tiền gom cổ phiếu",https://vietnamnet.vn/mac-ket-voi-khoan-vay-hon-5-800-luong-vang-sjc-dn-van-chi-tien-gom-co-phieu-2433945.html
-0.3713307,5.414064,-0.77355844,7.6892858,2.9604275,1,Tổ hợp hóa dầu hơn 5 tỷ USD vận hành lại sau gần 1 năm tạm dừng,https://vietnamnet.vn/to-hop-hoa-dau-hon-5-ty-usd-van-hanh-lai-sau-gan-1-nam-tam-dung-2434115.html
-0.4752929,5.309559,-0.7606162,7.500902,3.0309606,1,Giá xăng ngày mai dự báo tăng trở lại,https://vietnamnet.vn/gia-xang-ngay-mai-du-bao-tang-tro-lai-2433905.html
-0.5464201,4.216117,-0.30775732,6.8887033,4.2460437,1,"Giá vàng hôm nay 20/8/2025: Vàng thế giới chịu nhiều áp lực, SJC lên đỉnh mới?",https://vietnamnet.vn/gia-vang-hom-nay-20-8-2025-vang-the-gioi-chiu-nhieu-ap-luc-2433826.html
2.594215,6.5380282,-1.3498892,10.292038,3.1876833,7,Hải Nam của Trung Quốc được trao cơ chế đặc thù chưa từng có,https://vietnamnet.vn/hai-nam-cua-trung-quoc-duoc-trao-co-che-dac-thu-chua-tung-co-2434086.html
0.7912687,5.090457,-0.7734598,8.245031,3.9904983,1,Lãi suất ngân hàng hôm nay 20/8/2025: Lãi suất tại 4 'ngân hàng 0 đồng’ gây ấn tượng,https://vietnamnet.vn/lai-suat-ngan-hang-hom-nay-20-8-2025-ngan-hang-0-dong-dan-dau-ve-lai-suat-2433881.html
0.81857336,9.658004,0.951401,8.901269,0.7931845,1,"‘Cá Trung Quốc giá rẻ về nhiều lắm’, câu nói khiến người nuôi cá tầm ở Lào Cai lao đao",https://vietnamnet.vn/ca-trung-quoc-gia-re-ve-nhieu-lam-cau-noi-khien-ca-tam-o-lao-cai-lao-dao-2433772.html
-0.31921682,4.339459,-0.3872761,7.011502,4.2386775,1,Giá USD ngân hàng chính thức xác lập mốc 26.500 đồng,https://vietnamnet.vn/gia-usd-ngan-hang-chinh-thuc-xac-lap-moc-26-500-dong-2434047.html
0.8373754,5.17468,-0.7331585,8.339127,3.9553325,1,Nguy cơ rủi ro về bảo mật khi ngân hàng đưa dữ liệu lên các nền tảng AI,https://vietnamnet.vn/nguy-co-rui-ro-ve-bao-mat-khi-ngan-hang-dua-du-lieu-len-cac-nen-tang-ai-2434084.html
0.7517607,5.0667524,-0.77349705,8.2201,3.9987037,1,"29 ngân hàng ôm gần 300.000 tỷ đồng nợ xấu, lộ rõ bức tranh trái chiều",https://vietnamnet.vn/29-ngan-hang-om-gan-300-000-ty-dong-no-xau-lo-ro-buc-tranh-trai-chieu-2432581.html
1.495335,8.04905,-0.82712305,9.58651,1.3734022,8,KDI Holdings giới thiệu dự án La Tiên Villa tại Bắc Nha Trang,https://vietnamnet.vn/kdi-holdings-gioi-thieu-du-an-la-tien-villa-tai-bac-nha-trang-2434104.html
-0.5549943,4.2180033,-0.3100638,6.8868146,4.2696905,1,"Đội mưa xếp hàng chờ mua 1 chỉ vàng ở Hà Nội, khách vẫn tự tin ‘sẽ còn lên nữa'",https://vietnamnet.vn/gia-vang-lap-dinh-doi-mua-xep-hang-cho-mua-vang-2433592.html
-0.5482131,4.204391,-0.30341968,6.8986583,4.258151,3,"Giá vàng suy yếu sau ‘cuộc gặp lịch sử’, tiềm ẩn rủi ro mới",https://vietnamnet.vn/gia-vang-suy-yeu-sau-cuoc-gap-lich-su-tiem-an-rui-ro-moi-2433563.html
0.83098155,5.400488,-0.66933733,8.459963,3.6843812,1,SeABank kết hợp cùng ca sĩ Mỹ Tâm ra mắt thẻ Visa SeASoul 2in1,https://vietnamnet.vn/seabank-ket-hop-cung-ca-si-my-tam-ra-mat-the-visa-seasoul-2in1-2433794.html
1.0539889,7.820847,-1.240147,9.231927,1.3968261,1,"Thái Lan cho du khách thanh toán bằng tiền điện tử, Việt Nam trước cơ hội tỷ USD",https://vietnamnet.vn/thai-lan-cho-du-khach-thanh-toan-bang-tien-dien-tu-viet-nam-truoc-co-hoi-ty-usd-2433356.html
1.117235,5.833406,-1.2775621,8.642706,3.5608566,1,"Hộ kinh doanh sửa chữa, mua bán điện thoại nộp thuế khoán hay kê khai?",https://vietnamnet.vn/ho-kinh-doanh-sua-chua-mua-ban-dien-thoai-nop-thue-khoan-hay-ke-khai-2433172.html
-0.57646275,4.2086425,-0.30708295,6.871116,4.2693963,1,"Giá vàng hôm nay 19/8/2025: Thế giới lặng sóng, SJC lập đỉnh cao kỷ lục",https://vietnamnet.vn/gia-vang-hom-nay-19-8-2025-the-gioi-lang-song-sjc-lap-dinh-cao-ky-luc-2433459.html
1.557727,6.210076,-1.4451581,9.201494,3.5073044,7,Bộ Xây dựng trả lời việc miễn giấy phép xây dựng ở Hà Nội,https://vietnamnet.vn/bo-xay-dung-tra-loi-viec-mien-giay-phep-xay-dung-o-ha-noi-2433993.html
-1.965223,8.513459,-1.6349695,8.526287,-1.181318,8,"Xe sang Porsche 5 tỷ đi đường không mở gương, nhiều người lắc đầu ngao ngán",https://vietnamnet.vn/xe-sang-porsche-5-ty-di-duong-khong-mo-guong-nhieu-nguoi-lac-dau-ngao-ngan-2433485.html
-1.1922822,9.448587,-0.5615254,9.402676,-0.69383603,2,Cặp đôi cướp xe bất thành vì không biết lái số sàn,https://vietnamnet.vn/cuop-xe-bat-thanh-vi-khong-biet-lai-so-san-2434018.html
4.2281003,9.613085,1.5769308,10.774753,2.7714665,1,Siêu xe Ferrari F50 màu vàng cực hiếm vừa được bán với giá kỷ lục,https://vietnamnet.vn/sieu-xe-ferrari-f50-mau-vang-cuc-hiem-vua-duoc-ban-voi-gia-ky-luc-2433720.html
0.52399266,6.1103296,-0.45036313,8.141155,2.9561257,1,"Lộ diện Mitsubishi Destinator chạy thử tại Việt Nam, chờ ngày ra mắt chính thức",https://vietnamnet.vn/lo-dien-mitsubishi-destinator-chay-thu-tai-viet-nam-cho-ngay-ra-mat-chinh-thuc-2434120.html
0.80969286,5.11386,-0.7670783,8.271438,3.976007,1,"Lãi suất ngân hàng hôm nay 19/8/2025: Khách hàng được tặng thêm tới 0,8%",https://vietnamnet.vn/lai-suat-ngan-hang-hom-nay-19-8-2025-khach-hang-duoc-tang-them-toi-0-8-2433522.html
1.633359,6.4621234,-1.2999327,9.376366,3.0518506,7,"Gia Lai trở thành điểm đến của nhiều tập đoàn, nhà đầu tư trong và ngoài nước",https://vietnamnet.vn/gia-lai-hang-loat-du-an-duoc-khoi-cong-va-khanh-thanh-chao-mung-quoc-khanh-2-9-2433709.html
0.64625794,6.043125,-0.8284054,8.378273,3.1093636,1,‘Không thể đo kết quả kinh doanh của EVN bằng lời hay lỗ’,https://vietnamnet.vn/khong-the-do-ket-qua-kinh-doanh-cua-evn-bang-loi-hay-lo-2433101.html
2.136959,6.422527,-1.0326716,9.671258,3.2735844,7,Tập đoàn Vingroup nhận Huân chương Lao động hạng Nhất,https://vietnamnet.vn/tap-doan-vingroup-nhan-huan-chuong-lao-dong-hang-nhat-2433780.html
2.4535656,6.5061164,-1.3338456,10.120336,3.2226746,7,"Vingroup đồng loạt khánh thành, khởi công 6 công trình mừng 80 năm Quốc khánh",https://vietnamnet.vn/vingroup-dong-loat-khanh-thanh-khoi-cong-6-cong-trinh-mung-80-nam-quoc-khanh-2433804.html
1.3308122,9.827634,1.1678652,8.9548855,1.3670899,1,Khoai lang sầu riêng Trung Quốc 160 nghìn/kg: Sự thật tên gọi gây tò mò,https://vietnamnet.vn/khoai-lang-sau-rieng-trung-quoc-160-nghin-kg-su-that-ten-goi-gay-to-mo-2433386.html
0.46689406,6.3311963,-0.5720143,8.236489,2.7830122,1,"Loại pin mới cho xe điện có giá rẻ hơn 90%, chạy bền tới 5,79 triệu km",https://vietnamnet.vn/pin-xe-dien-tu-muoi-co-gia-re-hon-90-chay-ben-toi-5-79-trieu-km-2432316.html
1.3111465,5.1296363,-0.27627814,8.814323,3.99394,1,GELEX lần thứ 3 liên tiếp được vinh danh ‘Nơi làm việc tốt nhất châu Á’,https://vietnamnet.vn/gelex-lan-thu-3-lien-tiep-duoc-vinh-danh-noi-lam-viec-tot-nhat-chau-a-2433595.html
3.1457756,7.7994905,-0.42145202,11.048048,2.5398693,0,Sắp diễn ra lễ ra quân dự án La Tiên Villa,https://vietnamnet.vn/sap-dien-ra-le-ra-quan-du-an-la-tien-villa-nha-trang-2433606.html
0.3453514,4.9083376,-0.79560995,7.978899,4.119708,1,SHS muốn bán 20 triệu cổ phiếu SHB theo phương thức thoả thuận,https://vietnamnet.vn/shb-tren-dinh-lich-su-chung-khoan-shs-dang-ky-ban-20-trieu-co-phieu-2433420.html
1.9013007,6.1638536,-1.3063262,9.397096,3.306451,7,Gia Lai xúc tiến xuất khẩu nông sản sang thị trường Trung Quốc,https://vietnamnet.vn/gia-lai-xuc-tien-xuat-khau-nong-san-sang-thi-truong-trung-quoc-2433292.html
0.8384265,6.344327,-0.83281356,8.565983,2.925331,7,Đốt dầu lần đầu lò hơi Tổ máy số 1 Nhà máy Nhiệt điện Quảng Trạch I,https://vietnamnet.vn/dot-dau-lan-dau-lo-hoi-to-may-so-1-nha-may-nhiet-dien-quang-trach-i-2433168.html
0.3908155,4.8016906,-0.44301686,7.733126,3.6550767,1,Chủ tịch và CEO Bamboo Airways bất ngờ xin nghỉ; con trai Bầu Đức lộ diện,https://vietnamnet.vn/chu-tich-va-ceo-bamboo-airways-bat-ngo-xin-nghi-con-trai-bau-duc-lo-dien-2432882.html
0.45107672,7.1952934,-1.0571034,8.520528,1.4418718,1,"Ông Lương Hoài Nam xin nghỉ, Bamboo Airways có tổng giám đốc mới",https://vietnamnet.vn/ong-luong-hoai-nam-xin-nghi-bamboo-airways-co-tong-giam-doc-moi-2431769.html
3.8074086,9.9945,0.84969604,9.535922,2.7640588,0,"Chơi chứng khoán năm 14 tuổi, thanh niên bỏ đại học, bán kem mỗi năm thu 17 tỷ",https://vietnamnet.vn/choi-chung-khoan-nam-14-tuoi-thanh-nien-bo-dai-hoc-ban-kem-moi-nam-thu-17-ty-2429883.html
-0.10094986,4.3692355,-0.15636925,7.7095265,3.8038492,1,"Tỷ phú sở hữu đế chế dầu mỏ từ châu Phi đến Bắc Âu, hồi sinh sau biến cố bị tạm giam trong khách sạn",https://vietnamnet.vn/ty-phu-so-huu-de-che-dau-mo-trai-dai-tu-chau-phi-den-bac-au-2427674.html
0.92036515,5.249256,-0.7258114,8.422195,3.907038,1,Dữ liệu và Trí tuệ nhân tạo - chìa khóa giúp VietinBank tăng tốc chuyển đổi số,https://vietnamnet.vn/du-lieu-va-tri-tue-nhan-tao-chia-khoa-giup-vietinbank-tang-toc-chuyen-doi-so-2433610.html
1.2477978,5.140181,-0.37227803,8.713182,4.000421,1,Vietcombank nhận giải Nơi làm việc tốt nhất châu Á 2025 tại tất cả các hạng mục,https://vietnamnet.vn/vietcombank-nhan-giai-noi-lam-viec-tot-nhat-chau-a-2025-tai-tat-ca-cac-hang-muc-2433560.html
